FacilityID,ObsRecordDate,FlowConnectivity,FlowCondition,PersistentFlow,SampleDry,FloatDischargeCFS,AvgDischarge,VolumeDischargeCFS,date,rain_gage,wet_within_72,GlobalID,QInscfsV,QInscfsF,QInscfsFadj,QInscfs
L02-246-1 (L11P01),2024-06-19,Direct Connection,Flowing,Yes,Yes,0.052462,0.052218,0.004,2024-06-19,TRABUCO,FALSE,{47F2CB46-F01F-4454-981E-098E7CCE32F4},0.004,0.052462,0.03619878,0.004
L02-246-1 (L11P01),2024-08-13,Direct Connection,Flowing,Yes,Yes,0.064615,0.052218,NA,2024-08-13,TRABUCO,FALSE,{47F2CB46-F01F-4454-981E-098E7CCE32F4},NA,0.064615,0.04458435,0.04458435
J01-9364-3 (J01P21),2024-04-24,Direct Connection,Pooled or Ponded,Yes,NA,NA,1.836666,NA,2024-04-24,SULPHURCREEK,FALSE,{45DC9F7E-3DD3-44F6-A4A9-350A8C32653C},NA,NA,NA,NA
J01-9066-1 (J01P04),2024-08-15,Direct Connection,Flowing,Yes,NA,0.014504,0.015364,0.002,2024-08-15,ELTORO,FALSE,{44FB9709-D45F-44FA-A0BF-A0B51C5584F8},0.002,0.014504,0.01000776,0.002
M01-099-1,2024-05-22,Direct Connection,Flowing,Yes,NA,0.152061,0.038419,NA,2024-05-22,PALISADES,FALSE,{43A185DF-1F9A-4C1C-9F07-AA2BE1E7BCB9},NA,0.152061,0.10492209,0.10492209
M01-099-1,2024-09-05,Direct Connection,Flowing,Yes,NA,0.0138,0.038419,0.004,2024-09-05,PALISADES,FALSE,{43A185DF-1F9A-4C1C-9F07-AA2BE1E7BCB9},0.004,0.0138,0.009522,0.004
J04-9249-1,2024-07-17,Direct Connection,Pooled or Ponded,Yes,NA,NA,1.180767,NA,2024-07-17,SULPHURCREEK,FALSE,{43A0D628-01FD-445E-A64B-B954122259BC},NA,NA,NA,NA
I00-11518-2,2024-07-02,None - Flow Infiltrates or Outfall is Dry,Flowing,Unknown,NA,NA,0.0048,NA,2024-07-02,LAGUNABEACH,FALSE,{43927D34-5C8D-480F-9527-A565DA0C7C0C},NA,NA,NA,NA
I00-11518-2,2024-08-12,Direct Connection,Flowing,Unknown,NA,NA,0.0048,NA,2024-08-12,LAGUNABEACH,FALSE,{43927D34-5C8D-480F-9527-A565DA0C7C0C},NA,NA,NA,NA
I01-11023-4,2024-08-01,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-08-01,LAGUNABEACH,FALSE,{4299039A-0613-47FF-B808-7CF8CD065E00},0,0,0,0
I01-11023-4,2024-05-07,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-05-07,LAGUNABEACH,FALSE,{4299039A-0613-47FF-B808-7CF8CD065E00},0,0,0,0
SC05-073-3,2024-05-29,None - Flow Infiltrates or Outfall is Dry,Other - See Comments,Unknown,NA,NA,0.003033,NA,2024-05-29,PALISADES,FALSE,{42902E2B-56C6-4060-A36D-AEA18B64156E},NA,NA,NA,NA
LC06-11019-1,2024-08-12,Partial - Significant Distance,Flowing,Yes,NA,0.9,0.115647,0.004,2024-08-12,LAGUNABEACH,FALSE,{4234D10E-D9CC-4748-92EA-FECEEAEBE008},0.004,0.9,0.621,0.004
LC06-11019-1,2024-07-03,Direct Connection,Flowing,Yes,NA,NA,0.115647,0.004,2024-07-03,LAGUNABEACH,FALSE,{4234D10E-D9CC-4748-92EA-FECEEAEBE008},NA,NA,NA,NA
LC06-11019-1,2024-07-03,Direct Connection,NA,Yes,NA,NA,0.115647,NA,2024-07-03,LAGUNABEACH,FALSE,{4234D10E-D9CC-4748-92EA-FECEEAEBE008},NA,NA,NA,NA
L03-418-8,2024-07-30,Direct Connection,Flowing,Yes,Yes,0.295652,0.155072,0.037,2024-07-30,SULPHURCREEK,FALSE,{4224C49D-E7E1-4F5C-9724-113E11C9E9A8},0.037,0.295652,0.20399988,0.037
L03-418-8,2024-05-22,Direct Connection,Flowing,Yes,Yes,0.293625,0.155072,NA,2024-05-22,SULPHURCREEK,FALSE,{4224C49D-E7E1-4F5C-9724-113E11C9E9A8},NA,0.293625,0.20260125,0.20260125
I01-11216-1 (I02P13),2024-06-28,Undetermined,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-06-28,ELTORO,FALSE,{407CFB17-3B6F-4280-9700-B0FD229A0C5E},NA,NA,NA,NA
I01-11216-1 (I02P13),2024-08-29,Direct Connection,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-08-29,ELTORO,FALSE,{407CFB17-3B6F-4280-9700-B0FD229A0C5E},NA,NA,NA,NA
L01-731-1 (L08TBN2),2024-06-19,Undetermined,Flowing,Yes,Yes,NA,0.314453,NA,2024-06-19,TRABUCO,FALSE,{3FE0C68B-3BC3-480E-9B51-1965BD8A122E},NA,NA,NA,NA
L01-731-1 (L08TBN2),2024-08-13,Undetermined,Flowing,Yes,Yes,NA,0.314453,0.007,2024-08-13,TRABUCO,FALSE,{3FE0C68B-3BC3-480E-9B51-1965BD8A122E},0.007,NA,NA,0.007
J01-9131-1 (J01P28),2024-08-06,Partial - Significant Distance,NA,Yes,Yes,NA,0.082706,NA,2024-08-06,SULPHURCREEK,FALSE,{3F8450D4-0881-4A9D-829A-4B4707912F53},NA,NA,NA,NA
J01-9131-1 (J01P28),2024-05-29,Undetermined,Flowing,Yes,Yes,NA,0.082706,NA,2024-05-29,SULPHURCREEK,FALSE,{3F8450D4-0881-4A9D-829A-4B4707912F53},NA,NA,NA,NA
L03-316-2,2024-07-10,Direct Connection,Flowing,Yes,NA,0.014379,0.022959,0.003,2024-07-10,ELTORO,FALSE,{3F70559C-0FAD-4D97-9983-A4BA1217498F},0.003,0.014379,0.009921509999999998,0.003
L03-316-2,2024-08-22,Direct Connection,Flowing,Yes,NA,0.03,0.022959,0.002,2024-08-22,ELTORO,FALSE,{3F70559C-0FAD-4D97-9983-A4BA1217498F},0.002,0.03,0.020699999999999996,0.002
I01-11216-2 (I02P12),2024-08-29,Partial - Significant Distance,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-08-29,ELTORO,FALSE,{3E6152B4-AA12-4483-A315-F2A09982301C},NA,NA,NA,NA
LC04-11199-1,2024-07-02,Direct Connection,Flowing,Unknown,NA,0.060779,0.060779,0.02,2024-07-02,LAGUNABEACH,FALSE,{3DBCB0DE-8D31-4915-AB29-A58A276E7610},0.02,0.060779,0.04193751,0.02
L03-455-6,2024-06-11,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-06-11,SULPHURCREEK,FALSE,{3D94996A-864A-4B4A-93E9-6D4FAF24B1B7},0,0,0,0
L03-455-6,2024-07-22,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-07-22,SULPHURCREEK,FALSE,{3D94996A-864A-4B4A-93E9-6D4FAF24B1B7},0,0,0,0
M02-052-4,2024-05-22,Direct Connection,Flowing,Yes,NA,NA,0.041791,NA,2024-05-22,PALISADES,FALSE,{3CDC86F8-F190-45F4-8430-F50DADFD797B},NA,NA,NA,NA
M01-124-5,2023-11-28,Direct Connection,Flowing,Yes,NA,0.043179,0.02362,0.038,2023-11-28,PALISADES,FALSE,{3C10374E-9978-4CE0-9BF3-71446801F98A},0.038,0.043179,0.02979351,0.038
M01-124-5,2023-11-27,Direct Connection,Flowing,Yes,NA,0.047618,0.02362,0.035,2023-11-27,PALISADES,FALSE,{3C10374E-9978-4CE0-9BF3-71446801F98A},0.035,0.047618,0.03285642,0.035
LC01-11446-1,2024-08-12,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,0.024138,0.014845,0.0011,2024-08-12,LAGUNABEACH,FALSE,{3BF05356-3912-4A4C-A382-01CE34EA71C0},0.0011,0.024138,0.01665522,0.0011
LC01-11446-1,2024-07-03,Partial - Significant Distance,Flowing,Yes,NA,0.007692,0.014845,0.035,2024-07-03,LAGUNABEACH,FALSE,{3BF05356-3912-4A4C-A382-01CE34EA71C0},0.035,0.007692,0.00530748,0.035
SC11-035-1d,2024-06-27,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-06-27,DANAPOINT,FALSE,{3B52E0AD-1DF2-44A3-B49D-8D34966FF565},0,0,0,0
J01-9377-1,2024-07-23,Partial - Significant Distance,Pooled or Ponded,Unknown,Yes,NA,0.001816,0,2024-07-23,ELTORO,FALSE,{3B4E9F27-523C-4F6B-A986-26E060B631EF},0,NA,NA,0
J01-9377-1,2024-05-15,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Unknown,Yes,NA,0.001816,NA,2024-05-15,ELTORO,FALSE,{3B4E9F27-523C-4F6B-A986-26E060B631EF},NA,NA,NA,NA
J01-10017-1 (J01TBN4),2024-08-20,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,0.038077,0.017361,0.001,2024-08-20,SULPHURCREEK,FALSE,{3A09A49C-9DAA-4A66-898F-7D6115463F96},0.001,0.038077,0.02627313,0.001
SC06-146-2 (M00P02),2024-05-29,None - Flow Infiltrates or Outfall is Dry,Flowing,Unknown,NA,NA,0.055893,NA,2024-05-29,PALISADES,FALSE,{39F60971-71F5-4FB5-A552-55C3B268E8F1},NA,NA,NA,NA
SC06-146-2 (M00P02),2024-08-26,Direct Connection,Flowing,Unknown,NA,0.062903,0.055893,NA,2024-08-26,PALISADES,FALSE,{39F60971-71F5-4FB5-A552-55C3B268E8F1},NA,0.062903,0.043403069999999995,0.043403069999999995
LC02-11508-2,2024-07-03,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,NA,0.024574,0.014,2024-07-03,LAGUNABEACH,FALSE,{39B42BE3-2E3A-4C89-B9C2-10A02F3B465A},NA,NA,NA,NA
LC02-11508-2,2024-07-03,None - Flow Infiltrates or Outfall is Dry,NA,Yes,NA,NA,0.024574,NA,2024-07-03,LAGUNABEACH,FALSE,{39B42BE3-2E3A-4C89-B9C2-10A02F3B465A},NA,NA,NA,NA
LC02-11508-2,2024-08-12,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,0.045113,0.024574,0.005,2024-08-12,LAGUNABEACH,FALSE,{39B42BE3-2E3A-4C89-B9C2-10A02F3B465A},0.005,0.045113,0.031127969999999998,0.005
L02-571-3,2024-06-03,Direct Connection,Flowing,Yes,NA,0.026549,0.007712,NA,2024-06-03,PALISADES,FALSE,{3871EFB2-8754-476F-9342-3419290C4138},NA,0.026549,0.018318809999999998,0.018318809999999998
L02-571-3,2024-07-25,Partial - Significant Distance,Flowing,Yes,NA,0.045714,0.007712,NA,2024-07-25,PALISADES,FALSE,{3871EFB2-8754-476F-9342-3419290C4138},NA,0.045714,0.03154265999999999,0.03154265999999999
I01-11023-5,2024-08-01,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-08-01,LAGUNABEACH,FALSE,{37C6F748-E62C-4DCD-89A7-0CB6EFB76B47},0,0,0,0
L01-766-3,2024-06-10,Direct Connection,Flowing,Yes,NA,0.140351,0.04353,NA,2024-06-10,PALISADES,FALSE,{36C58593-1762-4673-9666-5809B7EDC846},NA,0.140351,0.09684219,0.09684219
L01-766-3,2024-07-25,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Yes,NA,0.266667,0.04353,NA,2024-07-25,PALISADES,FALSE,{36C58593-1762-4673-9666-5809B7EDC846},NA,0.266667,0.18400023,0.18400023
I01-11065-1,2024-08-01,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-08-01,LAGUNABEACH,FALSE,{343D946F-618A-4C8F-BECA-AAD6427C9CAA},0,0,0,0
LC06-11509-2,2024-07-03,Direct Connection,Flowing,Yes,NA,0.025,0.043337,0.009,2024-07-03,LAGUNABEACH,FALSE,{33142BAF-4557-481B-875A-E7A3CFFBFCB1},0.009,0.025,0.017249999999999998,0.009
L02-502-2,2024-07-24,Direct Connection,Flowing,Unknown,NA,0.03,0.0185,NA,2024-07-24,SULPHURCREEK,FALSE,{31C1FEF8-AD95-4BB1-8E1D-58A26565D8E4},NA,0.03,0.020699999999999996,0.020699999999999996
L01-766-5,2024-06-10,Direct Connection,Other - See Comments,Unknown,NA,NA,0,NA,2024-06-10,PALISADES,FALSE,{318F725A-895C-4980-B214-CEAEA72603EF},NA,NA,NA,NA
L01-760-1,2024-08-21,Undetermined,Flowing,Yes,NA,0.03,0.019838,0.007,2024-08-21,TRABUCO,FALSE,{304B7146-FAA4-4C9E-85D8-E0AE384F357F},0.007,0.03,0.020699999999999996,0.007
J01-9046-2,2023-12-20,Direct Connection,Flowing,Unknown,NA,0.018,0.094019,NA,2023-12-20,ELTORO,FALSE,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},NA,0.018,0.012419999999999999,0.012419999999999999
J01-9046-2,2024-07-23,Partial - Significant Distance,Pooled or Ponded,Unknown,NA,NA,0.094019,NA,2024-07-23,ELTORO,FALSE,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},NA,NA,NA,NA
J01-9046-2,2023-12-18,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0.094019,0,2023-12-18,ELTORO,FALSE,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},0,0,0,0
J01-9046-2,2023-12-19,None - Flow Infiltrates or Outfall is Dry,Other - See Comments,Unknown,NA,NA,0.094019,NA,2023-12-19,ELTORO,FALSE,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},NA,NA,NA,NA
L01-760-2,2024-06-06,Undetermined,Flowing,Yes,NA,0.047071,0.075477,0.028,2024-06-06,TRABUCO,FALSE,{2E56C3AD-25AB-4A1C-95D5-7D91A1E793FA},0.028,0.047071,0.03247899,0.028
L01-760-2,2024-07-31,Undetermined,Flowing,Yes,NA,0.096,0.075477,0.018,2024-07-31,TRABUCO,FALSE,{2E56C3AD-25AB-4A1C-95D5-7D91A1E793FA},0.018,0.096,0.06624,0.018
L01-726-2,2024-08-27,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Unknown,NA,NA,0,NA,2024-08-27,DANAPOINT,FALSE,{2E54A407-3CB1-4115-BE98-54634E27A6A6},NA,NA,NA,NA
L01-726-2,2024-06-10,Direct Connection,Other - See Comments,Unknown,NA,NA,0,NA,2024-06-10,DANAPOINT,FALSE,{2E54A407-3CB1-4115-BE98-54634E27A6A6},NA,NA,NA,NA
J01-10004-1 (J01P01),2024-07-23,Direct Connection,Flowing,Yes,Yes,0.137343,0.299355,NA,2024-07-23,ELTORO,FALSE,{2B86E2C7-7931-456A-BDF6-8E5B829C36D2},NA,0.137343,0.09476666999999998,0.09476666999999998
J01-10004-1 (J01P01),2024-05-15,Direct Connection,Flowing,Yes,Yes,0.16,0.299355,NA,2024-05-15,ELTORO,FALSE,{2B86E2C7-7931-456A-BDF6-8E5B829C36D2},NA,0.16,0.1104,0.1104
L01-726-5,2024-06-12,Direct Connection,Flowing,Yes,Yes,0.164018,0.035118,0.026,2024-06-12,DANAPOINT,FALSE,{2B22BC20-4B7A-42C3-8427-8487ACC1F123},0.026,0.164018,0.11317242,0.026
L01-726-5,2024-08-06,Direct Connection,Flowing,Yes,Yes,0.16,0.035118,0,2024-08-06,DANAPOINT,FALSE,{2B22BC20-4B7A-42C3-8427-8487ACC1F123},0,0.16,0.1104,0
M02-032-1,2024-08-14,Direct Connection,Flowing,Yes,Yes,0.372171,0.249153,0.094,2024-08-14,PALISADES,FALSE,{2B10F0C1-0E21-4FE4-B6F6-8806D0E7CC45},0.094,0.372171,0.25679799,0.094
M02-032-1,2024-05-22,Direct Connection,Flowing,Yes,Yes,0.127373,0.249153,NA,2024-05-22,PALISADES,FALSE,{2B10F0C1-0E21-4FE4-B6F6-8806D0E7CC45},NA,0.127373,0.08788736999999998,0.08788736999999998
M02-032-1,2024-06-26,Direct Connection,Flowing,Yes,Yes,0.302222,0.249153,0.101,2024-06-26,PALISADES,FALSE,{2B10F0C1-0E21-4FE4-B6F6-8806D0E7CC45},0.101,0.302222,0.20853317999999998,0.101
L01-728-3 (L01S02),2024-09-03,Direct Connection,Flowing,Yes,NA,0.25872,0.415035,NA,2024-09-03,DANAPOINT,FALSE,{2A977DCC-7E53-4D85-94F4-061F90A75327},NA,0.25872,0.1785168,0.1785168
L01-728-3 (L01S02),2024-06-27,Direct Connection,Flowing,Yes,NA,0.321179,0.415035,NA,2024-06-27,DANAPOINT,FALSE,{2A977DCC-7E53-4D85-94F4-061F90A75327},NA,0.321179,0.22161350999999999,0.22161350999999999
L01-766-7,2024-07-25,None - Flow Infiltrates or Outfall is Dry,Flowing,Unknown,NA,2.63e-4,8.05e-4,NA,2024-07-25,PALISADES,FALSE,{2A3C4022-F5F9-4E4D-864F-F04AB86095CF},NA,2.63e-4,1.8146999999999998e-4,1.8146999999999998e-4
L01-766-7,2024-06-10,Direct Connection,Other - See Comments,Unknown,NA,NA,8.05e-4,NA,2024-06-10,PALISADES,FALSE,{2A3C4022-F5F9-4E4D-864F-F04AB86095CF},NA,NA,NA,NA
DP01-12022-1,2024-09-03,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0.046151,0,2024-09-03,DANAPOINT,FALSE,{2930B26A-DE4C-4E36-8E9D-20B5B8F77DA9},0,0,0,0
I01-11343-1,2024-07-23,Direct Connection,Pooled or Ponded,Yes,Yes,NA,0,NA,2024-07-23,ELTORO,FALSE,{2889E41D-D4E7-47BA-843A-5A6D17AF80DF},NA,NA,NA,NA
I01-11343-1,2024-05-15,Direct Connection,Flowing,Yes,Yes,NA,0,NA,2024-05-15,ELTORO,FALSE,{2889E41D-D4E7-47BA-843A-5A6D17AF80DF},NA,NA,NA,NA
M02-013-1,2024-08-07,Unsafe to Access,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-08-07,PALISADES,FALSE,{28818406-BBEA-4536-A70B-7DEA94341A5E},NA,NA,NA,NA
M02-013-1,2024-09-05,Undetermined,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-09-05,PALISADES,FALSE,{28818406-BBEA-4536-A70B-7DEA94341A5E},NA,NA,NA,NA
K01-12036-10,2024-05-17,Direct Connection,Flowing,Yes,NA,0.012705,0.016851,NA,2024-05-17,SULPHURCREEK,FALSE,{27FDF89D-E07B-4D2F-B470-DABB97A9B098},NA,0.012705,0.008766449999999999,0.008766449999999999
K01-12036-10,2024-08-14,Direct Connection,Flowing,Yes,NA,0.005106,0.016851,0.001,2024-08-14,SULPHURCREEK,FALSE,{27FDF89D-E07B-4D2F-B470-DABB97A9B098},0.001,0.005106,0.00352314,0.001
I01-11010-1,2024-08-08,Direct Connection,Flowing,Yes,Yes,0.009,0.043362,0.005,2024-08-08,LAGUNABEACH,FALSE,{25FC0B7A-A34B-48D1-86FD-00FA62D21B2B},0.005,0.009,0.006209999999999999,0.005
L01-218-3,2024-08-27,Direct Connection,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-08-27,TRABUCO,FALSE,{25F85F71-7FE3-41F6-8378-9EEFE4D6A956},NA,NA,NA,NA
LC05-11017-1,2024-08-12,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-08-12,LAGUNABEACH,FALSE,{24F652D0-BF65-4204-9DC3-780FC50FFC89},0,0,0,0
LC05-11017-1,2024-07-02,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-07-02,LAGUNABEACH,FALSE,{24F652D0-BF65-4204-9DC3-780FC50FFC89},0,0,0,0
SC07-079-4,2024-08-07,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Yes,NA,NA,0.027984,NA,2024-08-07,PALISADES,FALSE,{2469619B-A75B-4EF1-A5FC-DCC2D95A044B},NA,NA,NA,NA
SC07-079-4,2024-05-29,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,0.013559,0.027984,NA,2024-05-29,PALISADES,FALSE,{2469619B-A75B-4EF1-A5FC-DCC2D95A044B},NA,0.013559,0.00935571,0.00935571
L01-728-5 (L01-DP),2024-08-06,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,Yes,0.0025,0.016801,0.001,2024-08-06,DANAPOINT,FALSE,{239C7351-6675-4B26-B959-1D8B4D6371A5},0.001,0.0025,0.001725,0.001
L01-728-5 (L01-DP),2024-06-12,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,Yes,0.004364,0.016801,0.002,2024-06-12,DANAPOINT,FALSE,{239C7351-6675-4B26-B959-1D8B4D6371A5},0.002,0.004364,0.0030111599999999997,0.002
L01-728-5 (L01-DP),2023-12-20,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,Yes,0.008151,0.016801,NA,2023-12-20,DANAPOINT,FALSE,{239C7351-6675-4B26-B959-1D8B4D6371A5},NA,0.008151,0.005624189999999999,0.005624189999999999
L01-728-5 (L01-DP),2024-06-27,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,Yes,0.011249,0.016801,NA,2024-06-27,DANAPOINT,FALSE,{239C7351-6675-4B26-B959-1D8B4D6371A5},NA,0.011249,0.007761809999999999,0.007761809999999999
L03-418-3,2024-05-15,Direct Connection,Pooled or Ponded,Unknown,NA,NA,7.22e-4,NA,2024-05-15,SULPHURCREEK,FALSE,{22376DF3-FDA8-47F9-A88E-F80545512E84},NA,NA,NA,NA
L03-418-3,2024-07-15,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Unknown,NA,NA,7.22e-4,NA,2024-07-15,SULPHURCREEK,FALSE,{22376DF3-FDA8-47F9-A88E-F80545512E84},NA,NA,NA,NA
L03-708-13,2024-07-15,Direct Connection,Flowing,Yes,NA,0.139175,0.059417,0.019,2024-07-15,SULPHURCREEK,FALSE,{20164D58-A077-45A1-8D67-D8C0FBC284B8},0.019,0.139175,0.09603074999999998,0.019
L03-708-13,2024-05-13,Direct Connection,Flowing,Yes,NA,0.024165,0.059417,0.004,2024-05-13,SULPHURCREEK,FALSE,{20164D58-A077-45A1-8D67-D8C0FBC284B8},0.004,0.024165,0.016673849999999997,0.004
K01-12159-3,2024-06-12,Direct Connection,Flowing,Yes,Yes,0.035398,0.023731,0.046,2024-06-12,DANAPOINT,FALSE,{1F0E78FB-3598-45E9-815F-9C59DD96DF84},0.046,0.035398,0.024424619999999998,0.046
K01-12159-3,2024-08-06,Direct Connection,Flowing,Yes,Yes,0.032234,0.023731,0.019,2024-08-06,DANAPOINT,FALSE,{1F0E78FB-3598-45E9-815F-9C59DD96DF84},0.019,0.032234,0.022241459999999998,0.019
L01-404-2,2024-05-21,Undetermined,Flowing,Yes,NA,0.0024,0.073474,0.018,2024-05-21,TRABUCO,FALSE,{1E7BFD35-867B-41B5-9FF2-898F561EE27E},0.018,0.0024,0.0016559999999999997,0.018
M02-085-2,2024-05-22,Undetermined,Flowing,Yes,Yes,0.292941,0.260895,NA,2024-05-22,PALISADES,FALSE,{1D128A62-EF51-4A28-936B-8E020EBC129D},NA,0.292941,0.20212929,0.20212929
M02-085-2,2024-06-26,Undetermined,Flowing,Yes,Yes,0.0672,0.260895,0.053,2024-06-26,PALISADES,FALSE,{1D128A62-EF51-4A28-936B-8E020EBC129D},0.053,0.0672,0.04636799999999999,0.053
M02-085-2,2024-08-14,Direct Connection,Flowing,Yes,Yes,0.374786,0.260895,0.038,2024-08-14,PALISADES,FALSE,{1D128A62-EF51-4A28-936B-8E020EBC129D},0.038,0.374786,0.25860234,0.038
J03-9368-2 (J03TBN2),2024-05-15,Direct Connection,Flowing,Yes,NA,0.077961,0.04806,0.006,2024-05-15,SULPHURCREEK,FALSE,{1C987AEE-54C0-42B5-B602-B59EEAD42C2F},0.006,0.077961,0.053793089999999995,0.006
J03-9368-2 (J03TBN2),2024-07-17,Direct Connection,Flowing,Yes,NA,0.414947,0.04806,0.072,2024-07-17,SULPHURCREEK,FALSE,{1C987AEE-54C0-42B5-B602-B59EEAD42C2F},0.072,0.414947,0.28631343,0.072
J01-9273-1,2023-12-20,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,Yes,0.008727,0.002304,0.002,2023-12-20,ELTORO,FALSE,{1B614B52-1204-4A36-9937-3895C916CE39},0.002,0.008727,0.00602163,0.002
J01-9273-1,2024-07-23,Direct Connection,Pooled or Ponded,Yes,Yes,NA,0.002304,NA,2024-07-23,ELTORO,FALSE,{1B614B52-1204-4A36-9937-3895C916CE39},NA,NA,NA,NA
J01-9273-1,2024-05-15,Partial - Significant Distance,Pooled or Ponded,Yes,Yes,NA,0.002304,NA,2024-05-15,ELTORO,FALSE,{1B614B52-1204-4A36-9937-3895C916CE39},NA,NA,NA,NA
J01-9273-1,2023-12-18,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,Yes,4.5e-4,0.002304,0.002,2023-12-18,ELTORO,FALSE,{1B614B52-1204-4A36-9937-3895C916CE39},0.002,4.5e-4,3.1049999999999996e-4,0.002
L01-724-4 (L01P03),2024-06-25,Direct Connection,Flowing,Yes,Yes,0.08,0.16548,0.057,2024-06-25,PALISADES,FALSE,{1A565B60-44E0-4E2C-84FE-2362549F11C4},0.057,0.08,0.0552,0.057
L01-724-4 (L01P03),2024-08-15,Direct Connection,Flowing,Yes,Yes,0.15,0.16548,0.074,2024-08-15,PALISADES,FALSE,{1A565B60-44E0-4E2C-84FE-2362549F11C4},0.074,0.15,0.1035,0.074
L01-726-7,2024-06-10,Direct Connection,NA,Unknown,NA,NA,0,NA,2024-06-10,DANAPOINT,FALSE,{18A42986-EA31-4E07-A4F6-D18E1CBDE933},NA,NA,NA,NA
L02-541-6,2024-07-25,Direct Connection,Flowing,Unknown,NA,0.0065,0.002973,NA,2024-07-25,PALISADES,FALSE,{182F8328-651A-4982-91BA-8A69837B2509},NA,0.0065,0.004484999999999999,0.004484999999999999
L02-541-6,2024-06-03,Direct Connection,Other - See Comments,Unknown,NA,NA,0.002973,NA,2024-06-03,PALISADES,FALSE,{182F8328-651A-4982-91BA-8A69837B2509},NA,NA,NA,NA
J03-9216-5,2024-07-15,Direct Connection,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-07-15,SULPHURCREEK,FALSE,{17A4B537-06CB-4914-A505-354A1A88B51B},NA,NA,NA,NA
J03-9216-5,2024-05-15,Direct Connection,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-05-15,SULPHURCREEK,FALSE,{17A4B537-06CB-4914-A505-354A1A88B51B},NA,NA,NA,NA
J03-9216-5,2024-07-17,Direct Connection,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-07-17,SULPHURCREEK,FALSE,{17A4B537-06CB-4914-A505-354A1A88B51B},NA,NA,NA,NA
I00-11453-1,2024-07-02,None - Flow Infiltrates or Outfall is Dry,Flowing,Unknown,NA,0.013866,0.013894,NA,2024-07-02,LAGUNABEACH,FALSE,{171AC70D-B722-42FD-9ADA-813B331846A7},NA,0.013866,0.00956754,0.00956754
M02-028-2 (M02P08),2024-05-22,Direct Connection,Pooled or Ponded,Yes,NA,NA,0.040333,NA,2024-05-22,PALISADES,FALSE,{1707E0E9-430D-4B15-969A-02F4D7D52110},NA,NA,NA,NA
M02-028-2 (M02P08),2024-08-07,Partial - Significant Distance,Pooled or Ponded,Yes,NA,NA,0.040333,NA,2024-08-07,PALISADES,FALSE,{1707E0E9-430D-4B15-969A-02F4D7D52110},NA,NA,NA,NA
L02-166-1 (L02PXX),2024-08-22,Undetermined,Other - See Comments,Unknown,NA,NA,0.041916,NA,2024-08-22,TRABUCO,FALSE,{16A76DB0-63C1-4ED7-8125-2F40FB1F2F53},NA,NA,NA,NA
