Facility Identifier,AVGDISCHARGE,Jurisdiction,Qcalcs,QInscfs,AVGQadj,Q4calcs,QInscf,Qcont4calc2024,Qcont4calcPrior,Qcf2024,Qcfp,Qboth,Q4calcsall,JURISDICTI3,PERCENTAGE,area_acres,Acres,DischargePCF2,DischargePCF3,avgCnx,Persistent.Flow,MonitoringYear,rain_gage,dry_days,Qadj_Qall
L03-241-4,0.012388,MISSION VIEJO,NA,0.00305802,0.00854772,0.00305802,264.212928,NA,NA,NA,NA,NA,264.212928,MISSION VIEJO,100,209.49721786,209.498391,264.212928,264.212928,1,Yes,MY2023-24,ELTORO,294,77678.600832
L03-316-1,0.034398,MISSION VIEJO,NA,0.002,0.023734619999999998,0.002,172.79999999999998,NA,NA,NA,NA,NA,172.79999999999998,MISSION VIEJO,100,22.65150986,22.6516367,172.8,172.8,1,Yes,MY2023-24,ELTORO,294,50803.200000000004
L03-316-2,0.022959,MISSION VIEJO,NA,0.0025,0.01584171,0.0025,216,NA,NA,NA,NA,NA,216,MISSION VIEJO,100,143.04145576,143.0422567,216,216,1,Yes,MY2023-24,ELTORO,294,63504
L03-316-3 (L03P12),0.27494,MISSION VIEJO,NA,0.083,0.1897086,0.083,7171.200000000001,NA,0.32978081246993285,NA,28493.0621974022,NA,28493.0621974022,MISSION VIEJO,99.99999995,361.42380014,361.4258238,28493.062183155667,28493.062183155667,1,Yes,MY2023-24,ELTORO,294,8376960.281847767
L03-316-4,0.017486,MISSION VIEJO,NA,8.104049999999999e-4,0.01206534,8.104049999999999e-4,70.018992,NA,NA,NA,NA,NA,70.018992,MISSION VIEJO,100,44.10840687,44.10865386,70.018992,70.018992,0.635,Yes,MY2023-24,ELTORO,294,13071.845616479999
L03-418-1,0.064963,LAGUNA NIGUEL,NA,0.005,0.04482447,0.005,432,NA,NA,NA,NA,NA,432,LAGUNA NIGUEL,5.475663849,123.71430811,6.774299071,23.65486782768,23.65486782768,1,Unknown,MY2023-24,SULPHURCREEK,287,6788.94706654416
L03-418-1,0.064963,LAGUNA NIGUEL,NA,0.005,0.04482447,0.005,432,NA,NA,NA,NA,NA,432,MISSION VIEJO,94.52433574,123.71430811,116.9407828,408.3451303968,408.3451303968,1,Unknown,MY2023-24,SULPHURCREEK,287,117195.0524238816
L03-418-2,0.007569,LAGUNA NIGUEL,NA,0.008425589999999998,0.00522261,0.008425589999999998,727.9709759999998,NA,NA,NA,NA,NA,727.9709759999998,LAGUNA NIGUEL,100,6.63786054,6.637833775,727.9709759999998,727.9709759999998,0.5,Unknown,MY2023-24,SULPHURCREEK,287,104463.83505599998
L03-418-3,7.22e-4,LAGUNA NIGUEL,NA,NA,4.9818e-4,4.9818e-4,43.042752,NA,NA,NA,NA,NA,43.042752,LAGUNA NIGUEL,100,6.6378544,6.637971426,43.042752,43.042752,0.5,Unknown,MY2023-24,SULPHURCREEK,287,6176.634912
L03-418-8,0.155072,LAGUNA NIGUEL,NA,0.11980062500000001,0.10699967999999999,0.11980062500000001,10350.774,NA,0.04486474409235848,NA,3876.313889579773,NA,3876.313889579773,LAGUNA NIGUEL,9.876554085,210.54842175,20.79529535,382.8462378087135,382.8462378087135,1,Yes,MY2023-24,SULPHURCREEK,287,109876.87025110077
L03-418-8,0.155072,LAGUNA NIGUEL,NA,0.11980062500000001,0.10699967999999999,0.11980062500000001,10350.774,NA,0.04486474409235848,NA,3876.313889579773,NA,3876.313889579773,MISSION VIEJO,90.12344547,210.54842175,189.7545546,3493.4676345214625,3493.4676345214625,1,Yes,MY2023-24,SULPHURCREEK,287,1002625.2111076597
L03-455-2,0.005926,SAN JUAN CAPISTRANO,NA,0.002,0.004088939999999999,0.002,172.79999999999998,NA,NA,NA,NA,NA,172.79999999999998,SAN JUAN CAPISTRANO,100,45.63681477,45.63688777,172.8,172.8,1,Unknown,MY2023-24,SULPHURCREEK,287,49593.600000000006
L03-455-5,0.006883,LAGUNA NIGUEL,NA,0.002,0.00474927,0.002,172.79999999999998,NA,0.02460640738023983,NA,2125.9935976527213,NA,2125.9935976527213,LAGUNA NIGUEL,88.43637715,23.75471305,21.00817798,1880.151716205014,1880.151716205014,1,Unknown,MY2023-24,SULPHURCREEK,287,539603.542550839
L03-455-5,0.006883,LAGUNA NIGUEL,NA,0.002,0.00474927,0.002,172.79999999999998,NA,0.02460640738023983,NA,2125.9935976527213,NA,2125.9935976527213,SAN JUAN CAPISTRANO,11.56362628,23.75471305,2.746910635,245.84195436928752,245.84195436928752,1,Unknown,MY2023-24,SULPHURCREEK,287,70556.64090398552
L03-455-7,0.052413,LAGUNA NIGUEL,NA,0.005,0.03616497,0.005,432,NA,0.02795114971216852,NA,2414.97933513136,NA,2414.97933513136,LAGUNA NIGUEL,85.95696177,64.2143521,55.19767917,2075.8428638522637,2075.8428638522637,1,Yes,MY2023-24,SULPHURCREEK,287,595766.9019255997
L03-455-7,0.052413,LAGUNA NIGUEL,NA,0.005,0.03616497,0.005,432,NA,0.02795114971216852,NA,2414.97933513136,NA,2414.97933513136,SAN JUAN CAPISTRANO,14.04303869,64.2143521,9.017660734,339.1364823880017,339.1364823880017,1,Yes,MY2023-24,SULPHURCREEK,287,97332.17044535649
L03-662-1,0.019535,MISSION VIEJO,NA,0.003,0.013479149999999999,0.003,259.2,NA,NA,NA,NA,NA,259.2,MISSION VIEJO,100,86.29094428,86.29142751,259.2,259.2,1,Yes,MY2023-24,ELTORO,294,76204.8
L03-662-3 (L03P16),0.164525,MISSION VIEJO,NA,0.076,0.11352224999999999,0.076,6566.4,NA,0.041543750000000004,NA,3589.38,NA,3589.38,MISSION VIEJO,100,436.64832448,436.6507695,3589.38,3589.38,0.75,Yes,MY2023-24,ELTORO,294,791458.29
L03-691-1 (L03P09),0.31644,MISSION VIEJO,NA,NA,0.21834359999999997,0.21834359999999997,18864.887039999998,NA,0.19257291666666668,NA,16638.300000000003,NA,16638.300000000003,MISSION VIEJO,99.71740555,505.0272419,503.6028829,16591.28108762565,16591.28108762565,0.77,Yes,MY2023-24,ELTORO,294,3755934.212616695
L03-691-1 (L03P09),0.31644,MISSION VIEJO,NA,NA,0.21834359999999997,0.21834359999999997,18864.887039999998,NA,0.19257291666666668,NA,16638.300000000003,NA,16638.300000000003,ORANGE CO,0.28259444,505.0272419,2.425579994,47.01891071052001,47.01891071052001,0.77,Yes,MY2023-24,ELTORO,294,10644.14100664752
L03-693-1 (L03P11),0.116283,MISSION VIEJO,NA,0.033,0.08023527,0.033,2851.2,NA,0.018729166666666668,NA,1618.1999999999998,NA,1618.1999999999998,MISSION VIEJO,100,279.81210476,279.8136716,1618.1999999999998,1618.1999999999998,1,Yes,MY2023-24,ELTORO,294,475750.79999999993
L03-708-1,0.018177,LAGUNA NIGUEL,NA,NA,0.012542129999999999,0.012542129999999999,1083.640032,NA,NA,NA,NA,NA,1083.640032,LAGUNA HILLS,0.312130536,108.98900254,0.413672574,3.3823714401921716,3.3823714401921716,0.77,Yes,MY2023-24,SULPHURCREEK,287,747.470264568068
L03-708-1,0.018177,LAGUNA NIGUEL,NA,NA,0.012542129999999999,0.012542129999999999,1083.640032,NA,NA,NA,NA,NA,1083.640032,LAGUNA NIGUEL,99.68786762,108.98900254,108.650728,1080.2576405774857,1080.2576405774857,0.77,Yes,MY2023-24,SULPHURCREEK,287,238726.1359912186
L03-708-11 (L03P05),0.129137,LAGUNA NIGUEL,NA,0.022,0.08910453,0.022,1900.7999999999997,NA,NA,NA,NA,NA,1900.7999999999997,LAGUNA HILLS,98.82675596,171.70778799,206.3489796,1878.4989772876797,1878.4989772876797,1,Yes,MY2023-24,SULPHURCREEK,287,539129.2064815641
L03-708-11 (L03P05),0.129137,LAGUNA NIGUEL,NA,0.022,0.08910453,0.022,1900.7999999999997,NA,NA,NA,NA,NA,1900.7999999999997,LAGUNA NIGUEL,1.173244193,171.70778799,2.014587167,22.301025620543996,22.301025620543996,1,Yes,MY2023-24,SULPHURCREEK,287,6400.394353096127
L03-708-13,0.059417,LAGUNA NIGUEL,NA,0.0115,0.040997729999999996,0.0115,993.5999999999999,NA,0.012916666666666667,NA,1116,NA,1116,MISSION VIEJO,100,64.06432828,64.06468701,1116,1116,1,Yes,MY2023-24,SULPHURCREEK,287,320292
L03-708-9,0.049438,LAGUNA NIGUEL,NA,0.020999999999999998,0.03411222,0.020999999999999998,1814.3999999999999,NA,0.04103472222222222,NA,3545.3999999999996,NA,3545.3999999999996,LAGUNA HILLS,97.27382567,19.40242061,18.87339949,3448.7462153041793,3448.7462153041793,1,Yes,MY2023-24,SULPHURCREEK,287,989790.1637922995
L03-708-9,0.049438,LAGUNA NIGUEL,NA,0.020999999999999998,0.03411222,0.020999999999999998,1814.3999999999999,NA,0.04103472222222222,NA,3545.3999999999996,NA,3545.3999999999996,LAGUNA NIGUEL,2.726174334,19.40242061,0.528941644,96.653784837636,96.653784837636,1,Yes,MY2023-24,SULPHURCREEK,287,27739.63624840153
L04-136-1 (L04P07),0.360636,MISSION VIEJO,NA,NA,0.24883883999999998,0.24883883999999998,21499.675775999996,NA,NA,NA,NA,NA,21499.675775999996,MISSION VIEJO,100,454.69196244,454.6901416,21499.675775999996,21499.675775999996,0.885,Yes,MY2023-24,ELTORO,294,5594000.640157439
L04-266-1,0.00225,MISSION VIEJO,NA,NA,0.0015524999999999998,0.0015524999999999998,134.136,NA,NA,NA,NA,NA,134.136,MISSION VIEJO,100.0000001,54.2802175,54.28052152,134.136000134136,134.136000134136,1,Yes,MY2023-24,ELTORO,294,39435.984039435985
L04-266-5,0.495302,MISSION VIEJO,NA,0.5863043849999999,0.34175838,0.5863043849999999,50656.69886399999,NA,0.3085347222222222,NA,26657.399999999998,NA,26657.399999999998,MISSION VIEJO,100,577.85257612,577.8558118,26657.4,26657.4,1,Yes,MY2023-24,ELTORO,294,7837275.600000001
L04-301-1 (L04P08),0.034968,MISSION VIEJO,NA,NA,0.024127919999999997,0.024127919999999997,2084.652288,NA,NA,NA,NA,NA,2084.652288,MISSION VIEJO,100,191.83607914,191.8371533,2084.652288,2084.652288,0.77,Yes,MY2023-24,ELTORO,294,471923.58495744003
L04-672-1,0.220338,MISSION VIEJO,NA,0.05546999999999999,0.15203322,0.05546999999999999,4792.607999999998,NA,0.081,NA,6998.4000000000005,NA,6998.4000000000005,MISSION VIEJO,100,405.77989141,405.7782651,6998.4,6998.4,0.885,Yes,MY2023-24,ELTORO,294,1820913.696
L04-702-1 (L04P02),0.019946,MISSION VIEJO,NA,NA,0.013762739999999997,0.013762739999999997,1189.1007359999996,NA,NA,NA,NA,NA,1189.1007359999996,LAGUNA HILLS,99.99999962,84.3662671,102.5903767,1189.100731481417,1189.100731481417,1,Yes,MY2023-24,SULPHURCREEK,287,341271.90993516665
L05-049-1,0.935829,ORANGE CO,NA,0.0655,0.64572201,0.0655,5659.200000000001,0.2605,NA,22507.2,NA,NA,22507.2,ORANGE CO,100,478.27356101,812.8558897,22507.2,22507.2,1,Yes,MY2023-24,SULPHURCREEK,287,6459566.4
L05-489-3,0.851665,ORANGE CO,NA,0.9673158299999998,0.58764885,0.9673158299999998,83576.08771199998,NA,0.6159429267048611,NA,53217.4688673,NA,53217.4688673,ORANGE CO,100,1832.47249969,3114.401851,53217.46886729999,53217.46886729999,1,Yes,MY2023-24,SULPHURCREEK,287,15273413.564915098
L05-489-3d,1.798552,ORANGE CO,NA,0.95957127,1.2410008799999999,0.95957127,82906.95772800001,NA,NA,NA,NA,NA,82906.95772800001,ORANGE CO,100,1930.33211516,3280.7175,82906.95772800001,82906.95772800001,1,Yes,MY2023-24,SULPHURCREEK,287,23794296.867936004
L05-489-4,0.251571,ORANGE CO,NA,0.33119999999999994,0.17358398999999997,0.33119999999999994,28615.679999999993,NA,NA,NA,NA,NA,28615.679999999993,ORANGE CO,100,32.28259996,32.28247078,28615.67999999999,28615.67999999999,0.635,Yes,MY2023-24,SULPHURCREEK,287,5215064.601599998
L05-489-7,0.087582,ORANGE CO,NA,0.023,0.06043157999999999,0.023,1987.1999999999998,NA,0.031299802123205524,NA,2704.3029034449573,NA,2704.3029034449573,ORANGE CO,100,92.32955997,156.9198733,2704.3029034449573,2704.3029034449573,1,Yes,MY2023-24,SULPHURCREEK,287,776134.9332887027
L05-503-1,0.096261,SAN JUAN CAPISTRANO,NA,0.10142999999999999,0.06642009,0.10142999999999999,8763.552,NA,NA,NA,NA,NA,8763.552,SAN JUAN CAPISTRANO,100,126.08171889,126.0812136,8763.552,8763.552,1,Yes,MY2023-24,PALISADES,291,2550193.6319999998
LC01-11446-1,0.014845,LAGUNA BEACH,NA,0.01805,0.01024305,0.01805,1559.52,NA,NA,NA,NA,NA,1559.52,LAGUNA BEACH,39.36702966,178.33264473,70.28585872,613.936700953632,613.936700953632,0.25,Yes,MY2023-24,LAGUNABEACH,288,44203.4424686615
LC01-11446-1,0.014845,LAGUNA BEACH,NA,0.01805,0.01024305,0.01805,1559.52,NA,NA,NA,NA,NA,1559.52,ORANGE CO,55.76166121,178.33264473,103.0376227,869.614258902192,869.614258902192,0.25,Yes,MY2023-24,LAGUNABEACH,288,62612.22664095782
LC01-11480-1,NA,ORANGE CO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,LAGUNA BEACH,0.036562272,2279.51704167,0.787804639,NA,501.75513525885066,0.5,Yes,MY2023-24,LAGUNABEACH,288,72252.73947727449
LC01-11480-1,NA,ORANGE CO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,ORANGE CO,95.97002559,2279.51704167,2067.85925,NA,241.72677084601406,0.5,Yes,MY2023-24,LAGUNABEACH,288,34808.655001826024
LC02-11508-2,0.024574,LAGUNA BEACH,NA,0.005,0.01695606,0.005,432,NA,NA,NA,NA,NA,432,LAGUNA BEACH,95.183114990000007,49.73082373,45.70752091,411.19105675680004,411.19105675680004,0,Yes,MY2023-24,LAGUNABEACH,288,0
LC02-11508-2,0.024574,LAGUNA BEACH,NA,0.005,0.01695606,0.005,432,NA,NA,NA,NA,NA,432,ORANGE CO,4.816885013,49.73082373,2.313097995,20.80894325616,20.80894325616,0,Yes,MY2023-24,LAGUNABEACH,288,0
LC03-11515-1,0.016796,LAGUNA BEACH,NA,0,0.011589239999999997,0,0,NA,0.028,NA,2419.2,NA,2419.2,LAGUNA BEACH,97.76392429,234.1722155,228.9015481,2365.10485642368,2365.10485642368,0.385,Unknown,MY2023-24,LAGUNABEACH,288,262242.8264802576
LC03-11515-1,0.016796,LAGUNA BEACH,NA,0,0.011589239999999997,0,0,NA,0.028,NA,2419.2,NA,2419.2,ORANGE CO,2.23607571,234.1722155,5.23548124,54.09514357632,54.09514357632,0.385,Unknown,MY2023-24,LAGUNABEACH,288,5998.069519742361
LC04-11199-1,0.060779,LAGUNA BEACH,NA,0.02,0.04193751,0.02,1728,NA,NA,NA,NA,NA,1728,LAGUNA BEACH,93.65540542,200.34928223,186.7749478,1618.3654056576,1618.3654056576,1,Unknown,MY2023-24,LAGUNABEACH,288,466089.23682938877
LC04-11199-1,0.060779,LAGUNA BEACH,NA,0.02,0.04193751,0.02,1728,NA,NA,NA,NA,NA,1728,ORANGE CO,6.344594579,200.34928223,12.65288764,109.63459432511999,109.63459432511999,1,Unknown,MY2023-24,LAGUNABEACH,288,31574.76316563456
LC05-11017-2,0.083233,LAGUNA BEACH,NA,0.006,0.05743077,0.006,518.4,NA,NA,NA,NA,NA,518.4,LAGUNA BEACH,100,26.38805747,26.38724242,518.4,518.4,0,Yes,MY2023-24,LAGUNABEACH,288,0
LC06-11019-1,0.115647,LAGUNA BEACH,NA,0.004,0.07979642999999999,0.004,345.59999999999997,NA,NA,NA,NA,NA,345.59999999999997,LAGUNA BEACH,89.62558449,60.81426308,54.568486300000004,309.74601999743993,309.74601999743993,0.8333333333333334,Yes,MY2023-24,LAGUNABEACH,288,74339.04479938558
LC06-11019-1,0.115647,LAGUNA BEACH,NA,0.004,0.07979642999999999,0.004,345.59999999999997,NA,NA,NA,NA,NA,345.59999999999997,ORANGE CO,9.731511351,60.81426308,6.130041249,33.632103229056,33.632103229056,0.8333333333333334,Yes,MY2023-24,LAGUNABEACH,288,8071.70477497344
LC06-11509-2,0.043337,LAGUNA BEACH,NA,0.009,0.029902529999999997,0.009,777.5999999999999,NA,NA,NA,NA,NA,777.5999999999999,LAGUNA BEACH,63.38208068,51.8633,32.91024355,492.85905936767995,492.85905936767995,1,Yes,MY2023-24,LAGUNABEACH,288,141943.40909789182
LC06-11509-2,0.043337,LAGUNA BEACH,NA,0.009,0.029902529999999997,0.009,777.5999999999999,NA,NA,NA,NA,NA,777.5999999999999,ORANGE CO,36.61792026,51.8633,19.67122819,284.74094794175994,284.74094794175994,1,Yes,MY2023-24,LAGUNABEACH,288,82005.39300722687
M00.1-071-2 (M00S04),0.055592,SAN CLEMENTE,NA,0.006,0.03835848,0.006,518.4,NA,NA,NA,NA,NA,518.4,SAN CLEMENTE,100.0000001,416.85960898,416.8617567,518.4000005184,518.4000005184,0.5,Yes,MY2023-24,PALISADES,291,75427.2000754272
M00.1-071-3 (M00S04),0.051583,SAN CLEMENTE,NA,0.013000000000000001,0.035592269999999995,0.013000000000000001,1123.2,NA,0.014670138888888889,NA,1267.5,NA,1267.5,SAN CLEMENTE,100.0000016,101.01259909,101.013121,1267.50002028,1267.50002028,0.68,Unknown,MY2023-24,PALISADES,291,250812.90401300642
M00.2-066-1 (M00S07),0.013801,SAN CLEMENTE,NA,0.00559452,0.00952269,0.00559452,483.366528,NA,NA,NA,NA,NA,483.366528,SAN CLEMENTE,99.98882995,136.33710933,136.3225827,483.3125357171391,483.3125357171391,0.5,Yes,MY2023-24,PALISADES,291,70321.97394684373
M01-038-3,0.016243,SAN CLEMENTE,NA,0.004,0.01120767,0.004,345.59999999999997,NA,NA,NA,NA,NA,345.59999999999997,SAN CLEMENTE,100,100.21957547,100.2191723,345.6,345.6,0.885,Unknown,MY2023-24,PALISADES,291,89004.09600000002
M01-038-6,0.013791,SAN CLEMENTE,NA,NA,0.00951579,0.00951579,822.164256,NA,NA,NA,NA,NA,822.164256,SAN CLEMENTE,99.12276189,68.20470442,67.6061164,814.9519178195701,814.9519178195701,0.77,Unknown,MY2023-24,PALISADES,291,182606.27622583107
M01-038-6,0.013791,SAN CLEMENTE,NA,NA,0.00951579,0.00951579,822.164256,NA,NA,NA,NA,NA,822.164256,SAN JUAN CAPISTRANO,0.877238108,68.20470442,0.598315266,7.2123381639866775,7.2123381639866775,0.77,Unknown,MY2023-24,PALISADES,291,1616.0686124044948
M01-042-1 (M01S01),0.018533,SAN CLEMENTE,NA,0.029742440000000002,0.01278777,0.029742440000000002,2569.7468160000003,NA,0.09892013888888888,NA,8546.699999999999,NA,8546.699999999999,SAN CLEMENTE,100,195.65162657,195.6526345,8546.699999999999,8546.699999999999,0.9233333333333333,Yes,MY2023-24,PALISADES,291,2296412.823
M01-047-1,0.392052,SAN CLEMENTE,NA,0.6814419299999999,0.27051588,0.6814419299999999,58876.58275199999,NA,NA,NA,NA,NA,58876.58275199999,SAN CLEMENTE,100,719.38131871,719.3850246,58876.58275199999,58876.58275199999,1,Unknown,MY2023-24,PALISADES,291,17133085.580831997
M01-050-4,0.058505,SAN CLEMENTE,NA,0.028999999999999998,0.04036845,0.028999999999999998,2505.6,NA,0.03699420307291667,NA,3196.2991455,NA,3196.2991455,SAN CLEMENTE,100,105.0882966,105.088838,3196.2991454999997,3196.2991454999997,1,Yes,MY2023-24,PALISADES,291,930123.0513404999
M01-060-3,0.747703,DANA POINT,NA,0.47751139499999995,0.5159150699999999,0.47751139499999995,41256.984528,NA,NA,NA,NA,NA,41256.984528,DANA POINT,0.059502384,4545.77136968,2.705065989,24.548889360671147,24.548889360671147,0.8466666666666667,Yes,MY2023-24,PALISADES,291,6048.355360682157
M01-060-3,0.747703,DANA POINT,NA,0.47751139499999995,0.5159150699999999,0.47751139499999995,41256.984528,NA,NA,NA,NA,NA,41256.984528,ORANGE CO,13.88784564,4545.77136968,1072.950417,5729.706326967323,5729.706326967323,0.8466666666666667,Yes,MY2023-24,PALISADES,291,1411685.044838209
M01-060-3,0.747703,DANA POINT,NA,0.47751139499999995,0.5159150699999999,0.47751139499999995,41256.984528,NA,NA,NA,NA,NA,41256.984528,SAN CLEMENTE,68.75086744,4545.77136968,3125.273348,28364.53474258659,28364.53474258659,0.8466666666666667,Yes,MY2023-24,PALISADES,291,6988454.069878484
M01-060-3,0.747703,DANA POINT,NA,0.47751139499999995,0.5159150699999999,0.47751139499999995,41256.984528,NA,NA,NA,NA,NA,41256.984528,SAN JUAN CAPISTRANO,17.30178443,4545.77136968,786.500821,7138.194525353013,7138.194525353013,0.8466666666666667,Yes,MY2023-24,PALISADES,291,1758708.3671564753
M01-099-1,0.038419,SAN CLEMENTE,NA,0.054461045,0.02650911,0.054461045,4705.4342879999995,NA,NA,NA,NA,NA,4705.4342879999995,SAN CLEMENTE,100,30.7799703,30.77984762,4705.4342879999995,4705.4342879999995,1,Yes,MY2023-24,PALISADES,291,1369281.377808
M01-124-2,0.01691,SAN CLEMENTE,NA,0.004,0.0116679,0.004,345.59999999999997,NA,NA,NA,NA,NA,345.59999999999997,SAN CLEMENTE,100,87.5397431,87.53939383,345.6,345.6,1,Yes,MY2023-24,PALISADES,291,100569.6
M01-124-4,0.001617,SAN CLEMENTE,NA,0.0025,0.0011157299999999999,0.0025,216,NA,NA,NA,NA,NA,216,SAN CLEMENTE,99.12276189,68.20470442,67.6061164,214.1051656824,214.1051656824,0.25,Unknown,MY2023-24,PALISADES,291,15576.150803394601
M01-124-4,0.001617,SAN CLEMENTE,NA,0.0025,0.0011157299999999999,0.0025,216,NA,NA,NA,NA,NA,216,SAN JUAN CAPISTRANO,0.877238108,68.20470442,0.598315266,1.8948343132799998,1.8948343132799998,0.25,Unknown,MY2023-24,PALISADES,291,137.84919629112
M01-168-2d (M00P03),NA,DANA POINT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,DANA POINT,50.64682722,28.85196601,14.60921864,NA,986.1673722558252,0.77,Unknown,MY2023-24,PALISADES,291,220970.52310136275
M01-168-2d (M00P03),NA,DANA POINT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,SAN CLEMENTE,49.35317278,28.85196601,14.23606041,NA,1378.4013728859584,0.77,Unknown,MY2023-24,PALISADES,291,308858.3956225567
M02-013-1,NA,SAN CLEMENTE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,SAN CLEMENTE,100,43.17862585,43.17884829,NA,1378.4013728859584,0.77,Yes,MY2023-24,PALISADES,291,308858.3956225567
M02-015-1,0.020964,SAN CLEMENTE,NA,NA,0.01446516,0.01446516,1249.789824,NA,0.011802083333333333,NA,1019.6999999999999,NA,1019.6999999999999,SAN CLEMENTE,100,65.88798185,65.88832127,1019.7,1019.7,0.885,Yes,MY2023-24,PALISADES,291,262608.43950000004
M02-028-2 (M02P08),0.040333,SAN CLEMENTE,NA,NA,0.027829769999999997,0.027829769999999997,2404.492128,NA,NA,NA,NA,NA,2404.492128,ORANGE CO,0.116727935,221.16825465,0.438767827,2.806714008251957,2.806714008251957,0.75,Yes,MY2023-24,PALISADES,291,612.5653323009896
M02-028-2 (M02P08),0.040333,SAN CLEMENTE,NA,NA,0.027829769999999997,0.027829769999999997,2404.492128,NA,NA,NA,NA,NA,2404.492128,SAN CLEMENTE,99.88327205,221.16825465,220.9112275,2401.685413631074,2401.685413631074,0.75,Yes,MY2023-24,PALISADES,291,524167.8415249819
M02-032-1,0.249153,SAN CLEMENTE,NA,0.09429578999999999,0.17191557,0.09429578999999999,8147.156255999999,NA,NA,NA,NA,NA,8147.156255999999,SAN CLEMENTE,100,130.87560514,130.8762793,8147.156255999999,8147.156255999999,1,Yes,MY2023-24,PALISADES,291,2370822.470496
M02-052-3,0.100222,SAN CLEMENTE,NA,0.001,0.06915318,0.001,86.39999999999999,NA,0.1455037037037037,NA,12571.519999999999,NA,12571.519999999999,SAN CLEMENTE,100,178.5046065,178.5055261,12571.519999999997,12571.519999999997,1,Yes,MY2023-24,PALISADES,291,3658312.319999999
M02-052-4,0.041791,SAN CLEMENTE,NA,NA,0.02883579,0.02883579,2491.4122559999996,NA,NA,NA,NA,NA,2491.4122559999996,SAN CLEMENTE,100,118.71835525,118.7189668,2491.4122559999996,2491.4122559999996,1,Yes,MY2023-24,PALISADES,291,725000.9664959998
M02-061-4 (SCBS@M02),0.025637,SAN CLEMENTE,NA,0.03498715,0.01768953,0.03498715,3022.88976,NA,NA,NA,NA,NA,3022.88976,SAN CLEMENTE,100,90.38163929,90.38210489,3022.88976,3022.88976,1,Yes,MY2023-24,PALISADES,291,879660.92016
M02-061-6,0.021885,SAN CLEMENTE,NA,0.001,0.01510065,0.001,86.39999999999999,NA,NA,NA,NA,NA,86.39999999999999,SAN CLEMENTE,100,40.9633321,40.96354312,86.4,86.4,1,Unknown,MY2023-24,PALISADES,291,25142.4
M02-085-1 (M02P06),0.064764,SAN CLEMENTE,NA,0.014,0.04468716,0.014,1209.6,NA,0.05750347222222222,NA,4968.299999999999,NA,4968.299999999999,ORANGE CO,0.069288022,372.59706323,0.438767827,3.4424367970259997,3.4424367970259997,0.9233333333333333,Yes,MY2023-24,PALISADES,291,924.9483429929159
M02-085-1 (M02P06),0.064764,SAN CLEMENTE,NA,0.014,0.04468716,0.014,1209.6,NA,0.05750347222222222,NA,4968.299999999999,NA,4968.299999999999,SAN CLEMENTE,99.93071197,372.59706323,372.3408162,4964.85756280551,4964.85756280551,0.9233333333333333,Yes,MY2023-24,PALISADES,291,1334007.5785502123
M02-085-2,0.260895,SAN CLEMENTE,NA,0.09770976333333332,0.18001754999999997,0.09770976333333332,8442.123552,NA,0.22817708333333334,NA,19714.5,NA,19714.5,SAN CLEMENTE,100,199.86814555,199.8691752,19714.5,19714.5,0.8466666666666667,Yes,MY2023-24,PALISADES,291,4857258.51
M02-086-1,3.71e-4,SAN CLEMENTE,NA,NA,2.5599e-4,2.5599e-4,22.117535999999998,NA,NA,NA,NA,NA,22.117535999999998,SAN CLEMENTE,100,50.74833146,50.74859289,22.117535999999994,22.117535999999994,0.77,Unknown,MY2023-24,PALISADES,291,4955.876291519999
M02-102-1,0.044,SAN CLEMENTE,NA,NA,0.030359999999999995,0.030359999999999995,2623.1039999999994,NA,NA,NA,NA,NA,2623.1039999999994,ORANGE CO,3.840670819,4825.00118255,314.9500582,100.74478988002174,100.74478988002174,0.77,Yes,MY2023-24,PALISADES,291,22573.88506841647
M02-102-1,0.044,SAN CLEMENTE,NA,NA,0.030359999999999995,0.030359999999999995,2623.1039999999994,NA,NA,NA,NA,NA,2623.1039999999994,SAN CLEMENTE,96.15932919,4825.00118255,4639.712672,2522.359210356057,2522.359210356057,0.77,Yes,MY2023-24,PALISADES,291,565185.0282644816
SC01-077-1,0.06819,SAN CLEMENTE,NA,NA,0.0470511,0.0470511,4065.21504,NA,NA,NA,NA,NA,4065.21504,SAN CLEMENTE,100,48.74950277,48.74975391,4065.21504,4065.21504,0.77,Yes,MY2023-24,PALISADES,291,910892.7340128
SC01-077-2,0.019583,SAN CLEMENTE,NA,0.014,0.013512269999999998,0.014,1209.6,NA,NA,NA,NA,NA,1209.6,SAN CLEMENTE,100,117.56937491,114.8346688,1209.6,1209.6,1,Unknown,MY2023-24,PALISADES,291,351993.6
SC02-072-4,NA,SAN CLEMENTE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,SAN CLEMENTE,100,156.08087792,154.0669571,NA,1378.4013728859584,0.77,Unknown,MY2023-24,PALISADES,291,308858.3956225567
