"","AvgDischarge","FacilityID","FlowCondition","ObsRecordDate","PersistentFlow","FlowConnectivity","Priority","PrioritizationScore2022","FloatDischargeCFS","VolumeDischargeCFS","PointY","PointX","SWN_median2021","SWN_avg2021","SWN_sd2021","SWN_median2022","SWN_avg2022","SWN_sd2022","SWN_median2023","SWN_avg2023","SWN_sd2023","Juris in Trib","Acres","AREA","PERCENTAGE","area_acres","Juris Discharge Point"
"244",0,"J01-9264-1 (J01P06)","Pooled or Ponded",2023-08-29,"Yes","Partial - Significant Distance","Not A Priority",NA,NA,NA,33.66346514,-117.65406845,0.319,0.365444936320915,0.455775471581384,NA,NA,NA,NA,NA,NA,"LAKE FOREST",2024.364351,627.0353599,92.08498047,680.93059513,"LAKE FOREST"
"245",0,"J01-9264-1 (J01P06)","Pooled or Ponded",2023-05-16,"Yes","Direct Connection","Not A Priority",NA,NA,0.034,33.66346514,-117.65406845,0.319,0.365444936320915,0.455775471581384,NA,NA,NA,NA,NA,NA,"LAKE FOREST",2024.364351,627.0353599,92.08498047,680.93059513,"LAKE FOREST"
"246",0,"J01-9264-1 (J01P06)","Pooled or Ponded",2021-05-05,"Yes","Undetermined","Not A Priority",NA,NA,0,33.66346514,-117.65406845,0.319,0.365444936320915,0.455775471581384,NA,NA,NA,NA,NA,NA,"LAKE FOREST",2024.364351,627.0353599,92.08498047,680.93059513,"LAKE FOREST"
"247",0,"J01-9264-1 (J01P06)","Pooled or Ponded",2022-09-21,"Yes","Partial - Significant Distance","Not A Priority",NA,NA,NA,33.66346514,-117.65406845,0.319,0.365444936320915,0.455775471581384,NA,NA,NA,NA,NA,NA,"LAKE FOREST",2024.364351,627.0353599,92.08498047,680.93059513,"LAKE FOREST"
"248",0,"J01-9264-1 (J01P06)","Pooled or Ponded",2021-09-22,"Yes","Partial - Significant Distance","Not A Priority",NA,NA,0,33.66346514,-117.65406845,0.319,0.365444936320915,0.455775471581384,NA,NA,NA,NA,NA,NA,"LAKE FOREST",2024.364351,627.0353599,92.08498047,680.93059513,"LAKE FOREST"
"249",0.037166,"J01-9031-1","Pooled or Ponded",2022-06-21,"Unknown","Partial - Significant Distance","Priority",50,NA,NA,33.67284809,-117.63885049,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",885.5128015,274.2825608,91.74566749,298.95942316,"LAKE FOREST"
"250",0.037166,"J01-9031-1","Other - See Comments",2022-08-18,"Unknown","Partial - Significant Distance","Priority",50,NA,NA,33.67284809,-117.63885049,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",885.5128015,274.2825608,91.74566749,298.95942316,"LAKE FOREST"
"251",0.037166,"J01-9031-1","Pooled or Ponded",2023-08-29,"Unknown","Direct Connection","Priority",50,NA,NA,33.67284809,-117.63885049,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",885.5128015,274.2825608,91.74566749,298.95942316,"LAKE FOREST"
"252",0.037166,"J01-9031-1","Pooled or Ponded",2023-05-16,"Unknown","Undetermined","Priority",50,NA,NA,33.67284809,-117.63885049,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",885.5128015,274.2825608,91.74566749,298.95942316,"LAKE FOREST"
"253",0.037166,"J01-9031-1","Flowing",2021-05-04,"Unknown","Undetermined","Priority",50,0.048,NA,33.67284809,-117.63885049,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",885.5128015,274.2825608,91.74566749,298.95942316,"LAKE FOREST"
"254",0.007282,"J01-9033-1","Flowing",2021-05-04,"Yes","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,0.003,NA,33.67101354,-117.62627934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",3.650391863,1.130688146,2.750781729,41.10421176,"LAKE FOREST"
"255",0.007282,"J01-9033-1","Flowing",2021-05-04,"Yes","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,0.003,NA,33.67101354,-117.62627934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",67.9375126,39.97356139,97.24922177,41.10421176,"LAKE FOREST"
"256",0.007282,"J01-9033-1","Flowing",2023-07-13,"Yes","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,0.019512,0.013,33.67101354,-117.62627934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",3.650391863,1.130688146,2.750781729,41.10421176,"LAKE FOREST"
"257",0.007282,"J01-9033-1","Flowing",2023-07-13,"Yes","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,0.019512,0.013,33.67101354,-117.62627934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",67.9375126,39.97356139,97.24922177,41.10421176,"LAKE FOREST"
"258",0.007282,"J01-9033-1","Flowing",2023-09-25,"Yes","Undetermined","Not A Priority",NA,0.025,0.002,33.67101354,-117.62627934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",3.650391863,1.130688146,2.750781729,41.10421176,"LAKE FOREST"
"259",0.007282,"J01-9033-1","Flowing",2023-09-25,"Yes","Undetermined","Not A Priority",NA,0.025,0.002,33.67101354,-117.62627934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",67.9375126,39.97356139,97.24922177,41.10421176,"LAKE FOREST"
"260",0.352755,"J01-9040-1","Pooled or Ponded",2022-05-19,"Yes","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",471.6644063,146.0953709,99.97855453,146.1265793,"LAKE FOREST"
"261",0.352755,"J01-9040-1","Pooled or Ponded",2022-05-19,"Yes","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.053260413,0.031337744,0.021445596,146.1265793,"LAKE FOREST"
"262",0.352755,"J01-9040-1","Pooled or Ponded",2023-09-20,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",471.6644063,146.0953709,99.97855453,146.1265793,"LAKE FOREST"
"263",0.352755,"J01-9040-1","Pooled or Ponded",2023-09-20,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.053260413,0.031337744,0.021445596,146.1265793,"LAKE FOREST"
"264",0.352755,"J01-9040-1","Flowing",2022-05-12,"Yes","Direct Connection","Not A Priority",NA,0.867895,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",471.6644063,146.0953709,99.97855453,146.1265793,"LAKE FOREST"
"265",0.352755,"J01-9040-1","Flowing",2022-05-12,"Yes","Direct Connection","Not A Priority",NA,0.867895,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.053260413,0.031337744,0.021445596,146.1265793,"LAKE FOREST"
"266",0.352755,"J01-9040-1","Flowing",2022-04-07,"Yes","Direct Connection","Not A Priority",NA,0.48125,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",471.6644063,146.0953709,99.97855453,146.1265793,"LAKE FOREST"
"267",0.352755,"J01-9040-1","Flowing",2022-04-07,"Yes","Direct Connection","Not A Priority",NA,0.48125,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.053260413,0.031337744,0.021445596,146.1265793,"LAKE FOREST"
"268",0.352755,"J01-9040-1","Pooled or Ponded",2021-08-05,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",471.6644063,146.0953709,99.97855453,146.1265793,"LAKE FOREST"
"269",0.352755,"J01-9040-1","Pooled or Ponded",2021-08-05,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.053260413,0.031337744,0.021445596,146.1265793,"LAKE FOREST"
"270",0.352755,"J01-9040-1","Pooled or Ponded",2022-04-21,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",471.6644063,146.0953709,99.97855453,146.1265793,"LAKE FOREST"
"271",0.352755,"J01-9040-1","Pooled or Ponded",2022-04-21,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.053260413,0.031337744,0.021445596,146.1265793,"LAKE FOREST"
"272",0.352755,"J01-9040-1","Pooled or Ponded",2023-07-13,"Yes","Direct Connection","Not A Priority",NA,0.061875,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",471.6644063,146.0953709,99.97855453,146.1265793,"LAKE FOREST"
"273",0.352755,"J01-9040-1","Pooled or Ponded",2023-07-13,"Yes","Direct Connection","Not A Priority",NA,0.061875,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.053260413,0.031337744,0.021445596,146.1265793,"LAKE FOREST"
"274",0.352755,"J01-9040-1","Pooled or Ponded",2022-04-14,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",471.6644063,146.0953709,99.97855453,146.1265793,"LAKE FOREST"
"275",0.352755,"J01-9040-1","Pooled or Ponded",2022-04-14,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.053260413,0.031337744,0.021445596,146.1265793,"LAKE FOREST"
"276",0.352755,"J01-9040-1","Pooled or Ponded",2021-05-04,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",471.6644063,146.0953709,99.97855453,146.1265793,"LAKE FOREST"
"277",0.352755,"J01-9040-1","Pooled or Ponded",2021-05-04,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.678031,-117.623537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.053260413,0.031337744,0.021445596,146.1265793,"LAKE FOREST"
"278",0.094586,"J01-9224-2 (J01P25)","Flowing",2021-05-27,"Yes","Direct Connection","Priority",79,0.077,NA,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",3.749306117,3.644636926,1.638278647,222.46726525,"LAGUNA NIGUEL"
"279",0.094586,"J01-9224-2 (J01P25)","Flowing",2021-05-27,"Yes","Direct Connection","Priority",79,0.077,NA,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",218.8264883,218.822824,98.36172091,222.46726525,"LAGUNA NIGUEL"
"280",0.094586,"J01-9224-2 (J01P25)","Flowing",2022-08-18,"Yes","Direct Connection","Priority",79,0.041236,0.019,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",3.749306117,3.644636926,1.638278647,222.46726525,"LAGUNA NIGUEL"
"281",0.094586,"J01-9224-2 (J01P25)","Flowing",2022-08-18,"Yes","Direct Connection","Priority",79,0.041236,0.019,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",218.8264883,218.822824,98.36172091,222.46726525,"LAGUNA NIGUEL"
"282",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-05-23,"Yes","Direct Connection","Priority",79,0.066745,NA,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",3.749306117,3.644636926,1.638278647,222.46726525,"LAGUNA NIGUEL"
"283",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-05-23,"Yes","Direct Connection","Priority",79,0.066745,NA,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",218.8264883,218.822824,98.36172091,222.46726525,"LAGUNA NIGUEL"
"284",0.094586,"J01-9224-2 (J01P25)","Flowing",2022-06-15,"Yes","Direct Connection","Priority",79,0.0735,NA,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",3.749306117,3.644636926,1.638278647,222.46726525,"LAGUNA NIGUEL"
"285",0.094586,"J01-9224-2 (J01P25)","Flowing",2022-06-15,"Yes","Direct Connection","Priority",79,0.0735,NA,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",218.8264883,218.822824,98.36172091,222.46726525,"LAGUNA NIGUEL"
"286",0.094586,"J01-9224-2 (J01P25)","Flowing",2022-07-13,"Yes","Direct Connection","Priority",79,0.0735,NA,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",3.749306117,3.644636926,1.638278647,222.46726525,"LAGUNA NIGUEL"
"287",0.094586,"J01-9224-2 (J01P25)","Flowing",2022-07-13,"Yes","Direct Connection","Priority",79,0.0735,NA,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",218.8264883,218.822824,98.36172091,222.46726525,"LAGUNA NIGUEL"
"288",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-07-11,"Yes","Direct Connection","Priority",79,NA,0.035,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",3.749306117,3.644636926,1.638278647,222.46726525,"LAGUNA NIGUEL"
"289",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-07-11,"Yes","Direct Connection","Priority",79,NA,0.035,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",218.8264883,218.822824,98.36172091,222.46726525,"LAGUNA NIGUEL"
"290",0.094586,"J01-9224-2 (J01P25)","Flowing",2021-09-13,"Yes","Direct Connection","Priority",79,0.06,NA,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",3.749306117,3.644636926,1.638278647,222.46726525,"LAGUNA NIGUEL"
"291",0.094586,"J01-9224-2 (J01P25)","Flowing",2021-09-13,"Yes","Direct Connection","Priority",79,0.06,NA,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",218.8264883,218.822824,98.36172091,222.46726525,"LAGUNA NIGUEL"
"292",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-07-18,"Yes","Direct Connection","Priority",79,0.090955,0.023,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",3.749306117,3.644636926,1.638278647,222.46726525,"LAGUNA NIGUEL"
"293",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-07-18,"Yes","Direct Connection","Priority",79,0.090955,0.023,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",218.8264883,218.822824,98.36172091,222.46726525,"LAGUNA NIGUEL"
"294",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-08-01,"Yes","Direct Connection","Priority",79,0.028649,0.032,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",3.749306117,3.644636926,1.638278647,222.46726525,"LAGUNA NIGUEL"
"295",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-08-01,"Yes","Direct Connection","Priority",79,0.028649,0.032,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",218.8264883,218.822824,98.36172091,222.46726525,"LAGUNA NIGUEL"
"296",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-02-09,"Yes","Direct Connection","Priority",79,0.185714,NA,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",3.749306117,3.644636926,1.638278647,222.46726525,"LAGUNA NIGUEL"
"297",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-02-09,"Yes","Direct Connection","Priority",79,0.185714,NA,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",218.8264883,218.822824,98.36172091,222.46726525,"LAGUNA NIGUEL"
"298",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-08-08,"Yes","Direct Connection","Priority",79,0.108,0.031,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",3.749306117,3.644636926,1.638278647,222.46726525,"LAGUNA NIGUEL"
"299",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-08-08,"Yes","Direct Connection","Priority",79,0.108,0.031,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",218.8264883,218.822824,98.36172091,222.46726525,"LAGUNA NIGUEL"
"300",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-07-25,"Yes","Direct Connection","Priority",79,0.045017,0.031,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",3.749306117,3.644636926,1.638278647,222.46726525,"LAGUNA NIGUEL"
"301",0.094586,"J01-9224-2 (J01P25)","Flowing",2023-07-25,"Yes","Direct Connection","Priority",79,0.045017,0.031,33.55761613,-117.71767994,0.038,0.0380723367290531,0.00479296313581105,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",218.8264883,218.822824,98.36172091,222.46726525,"LAGUNA NIGUEL"
"302",0.004585,"J01-9046-1","Pooled or Ponded",2023-08-29,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65453345,-117.65979766,0.001,0.0188673747276688,0.0539621160104023,0.002,0.00253142857142857,0.00103828202173121,0.002,0.00374418604651163,0.0172797322689567,"LAKE FOREST",212.177672,65.72082879,100,65.72077069,"LAKE FOREST"
"303",0.004585,"J01-9046-1","Flowing",2023-05-16,"Unknown","Direct Connection","Not A Priority",NA,0.00383,NA,33.65453345,-117.65979766,0.001,0.0188673747276688,0.0539621160104023,0.002,0.00253142857142857,0.00103828202173121,0.002,0.00374418604651163,0.0172797322689567,"LAKE FOREST",212.177672,65.72082879,100,65.72077069,"LAKE FOREST"
"304",0.004585,"J01-9046-1","Flowing",2021-05-27,"Unknown","Direct Connection","Not A Priority",NA,0.008,NA,33.65453345,-117.65979766,0.001,0.0188673747276688,0.0539621160104023,0.002,0.00253142857142857,0.00103828202173121,0.002,0.00374418604651163,0.0172797322689567,"LAKE FOREST",212.177672,65.72082879,100,65.72077069,"LAKE FOREST"
"305",0.004585,"J01-9046-1","Flowing",2021-09-07,"Unknown","Direct Connection","Not A Priority",NA,0.005,NA,33.65453345,-117.65979766,0.001,0.0188673747276688,0.0539621160104023,0.002,0.00253142857142857,0.00103828202173121,0.002,0.00374418604651163,0.0172797322689567,"LAKE FOREST",212.177672,65.72082879,100,65.72077069,"LAKE FOREST"
"306",0.004585,"J01-9046-1","Dry",2022-06-30,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65453345,-117.65979766,0.001,0.0188673747276688,0.0539621160104023,0.002,0.00253142857142857,0.00103828202173121,0.002,0.00374418604651163,0.0172797322689567,"LAKE FOREST",212.177672,65.72082879,100,65.72077069,"LAKE FOREST"
"307",0.004585,"J01-9046-1","Dry",2022-06-30,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,0,33.65453345,-117.65979766,0.001,0.0188673747276688,0.0539621160104023,0.002,0.00253142857142857,0.00103828202173121,0.002,0.00374418604651163,0.0172797322689567,"LAKE FOREST",212.177672,65.72082879,100,65.72077069,"LAKE FOREST"
"308",0.004585,"J01-9046-1","Dry",2023-04-25,"Unknown",NA,"Not A Priority",NA,NA,0,33.65453345,-117.65979766,0.001,0.0188673747276688,0.0539621160104023,0.002,0.00253142857142857,0.00103828202173121,0.002,0.00374418604651163,0.0172797322689567,"LAKE FOREST",212.177672,65.72082879,100,65.72077069,"LAKE FOREST"
"309",0.004585,"J01-9046-1","Flowing",2022-08-18,"Unknown","Direct Connection","Not A Priority",NA,0.0082,NA,33.65453345,-117.65979766,0.001,0.0188673747276688,0.0539621160104023,0.002,0.00253142857142857,0.00103828202173121,0.002,0.00374418604651163,0.0172797322689567,"LAKE FOREST",212.177672,65.72082879,100,65.72077069,"LAKE FOREST"
"310",0.004585,"J01-9046-1","Pooled or Ponded",2022-06-21,"Unknown","Direct Connection","Not A Priority",NA,NA,NA,33.65453345,-117.65979766,0.001,0.0188673747276688,0.0539621160104023,0.002,0.00253142857142857,0.00103828202173121,0.002,0.00374418604651163,0.0172797322689567,"LAKE FOREST",212.177672,65.72082879,100,65.72077069,"LAKE FOREST"
"311",0.068072,"J07-9109-2","Pooled or Ponded",2022-06-21,"Yes","Partial - Significant Distance","Priority",23,NA,NA,33.64157324,-117.65761269,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",12.48046884,3.865754338,1.91711778,201.64389276,"MISSION VIEJO"
"312",0.068072,"J07-9109-2","Pooled or Ponded",2022-06-21,"Yes","Partial - Significant Distance","Priority",23,NA,NA,33.64157324,-117.65761269,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",197.7792499,197.7783173,98.08288254,201.64389276,"MISSION VIEJO"
"313",0.068072,"J07-9109-2","Pooled or Ponded",2022-08-09,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",23,NA,NA,33.64157324,-117.65761269,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",12.48046884,3.865754338,1.91711778,201.64389276,"MISSION VIEJO"
"314",0.068072,"J07-9109-2","Pooled or Ponded",2022-08-09,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",23,NA,NA,33.64157324,-117.65761269,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",197.7792499,197.7783173,98.08288254,201.64389276,"MISSION VIEJO"
"315",0.068072,"J07-9109-2","Flowing",2021-07-20,"Yes",NA,"Priority",23,0.007364,NA,33.64157324,-117.65761269,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",12.48046884,3.865754338,1.91711778,201.64389276,"MISSION VIEJO"
"316",0.068072,"J07-9109-2","Flowing",2021-07-20,"Yes",NA,"Priority",23,0.007364,NA,33.64157324,-117.65761269,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",197.7792499,197.7783173,98.08288254,201.64389276,"MISSION VIEJO"
"317",0.068072,"J07-9109-2","Flowing",2021-05-04,"Yes","Undetermined","Priority",23,0.12,NA,33.64157324,-117.65761269,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",12.48046884,3.865754338,1.91711778,201.64389276,"MISSION VIEJO"
"318",0.068072,"J07-9109-2","Flowing",2021-05-04,"Yes","Undetermined","Priority",23,0.12,NA,33.64157324,-117.65761269,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",197.7792499,197.7783173,98.08288254,201.64389276,"MISSION VIEJO"
"319",0.068072,"J07-9109-2","Pooled or Ponded",2023-08-28,"Yes","Undetermined","Priority",23,NA,NA,33.64157324,-117.65761269,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",12.48046884,3.865754338,1.91711778,201.64389276,"MISSION VIEJO"
"320",0.068072,"J07-9109-2","Pooled or Ponded",2023-08-28,"Yes","Undetermined","Priority",23,NA,NA,33.64157324,-117.65761269,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",197.7792499,197.7783173,98.08288254,201.64389276,"MISSION VIEJO"
"321",0.05,"J01-9313-1","Other - See Comments",2023-06-30,"Unknown",NA,"Not A Priority",NA,NA,NA,33.56256131,-117.74339262,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",140.2172729,136.3028343,99.21825221,137.37665275,"ALISO VIEJO"
"322",0.05,"J01-9313-1","Other - See Comments",2023-06-30,"Unknown",NA,"Not A Priority",NA,NA,NA,33.56256131,-117.74339262,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",1.073942056,1.073938299,0.781746628,137.37665275,"ALISO VIEJO"
"323",0.05,"J01-9313-1","Flowing",2023-04-20,"Unknown","Partial - Significant Distance","Not A Priority",NA,NA,NA,33.56256131,-117.74339262,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",140.2172729,136.3028343,99.21825221,137.37665275,"ALISO VIEJO"
"324",0.05,"J01-9313-1","Flowing",2023-04-20,"Unknown","Partial - Significant Distance","Not A Priority",NA,NA,NA,33.56256131,-117.74339262,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",1.073942056,1.073938299,0.781746628,137.37665275,"ALISO VIEJO"
"325",0.05,"J01-9313-1","Flowing",2023-08-28,"Unknown","Direct Connection","Not A Priority",NA,NA,NA,33.56256131,-117.74339262,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",140.2172729,136.3028343,99.21825221,137.37665275,"ALISO VIEJO"
"326",0.05,"J01-9313-1","Flowing",2023-08-28,"Unknown","Direct Connection","Not A Priority",NA,NA,NA,33.56256131,-117.74339262,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",1.073942056,1.073938299,0.781746628,137.37665275,"ALISO VIEJO"
"327",0.007265,"J01-10019-1 (J01P33)","Flowing",2022-09-14,"Yes","Undetermined","Priority",27,0.0096,NA,33.56456651,-117.71845083,0.015,0.015578635620915,0.0110262077414006,0.014,0.0153540372670807,0.0101866394961048,NA,NA,NA,"ALISO VIEJO",75.03384406,72.93912799,100,72.93906351,"ALISO VIEJO"
"328",0.007265,"J01-10019-1 (J01P33)","Flowing",2022-07-13,"Yes","Direct Connection","Priority",27,0.002795,0,33.56456651,-117.71845083,0.015,0.015578635620915,0.0110262077414006,0.014,0.0153540372670807,0.0101866394961048,NA,NA,NA,"ALISO VIEJO",75.03384406,72.93912799,100,72.93906351,"ALISO VIEJO"
"329",0.007265,"J01-10019-1 (J01P33)","Flowing",2021-05-04,"Yes","Direct Connection","Priority",27,0.003514,NA,33.56456651,-117.71845083,0.015,0.015578635620915,0.0110262077414006,0.014,0.0153540372670807,0.0101866394961048,NA,NA,NA,"ALISO VIEJO",75.03384406,72.93912799,100,72.93906351,"ALISO VIEJO"
"330",0.007265,"J01-10019-1 (J01P33)","Flowing",2021-08-10,"Yes","Direct Connection","Priority",27,0.005,0,33.56456651,-117.71845083,0.015,0.015578635620915,0.0110262077414006,0.014,0.0153540372670807,0.0101866394961048,NA,NA,NA,"ALISO VIEJO",75.03384406,72.93912799,100,72.93906351,"ALISO VIEJO"
